title,platform,link
The Assembly,ps4,http://static.metacritic.com/images/products/games/2/c012487c9c2a8173395e705910f1abb9-98.jpg
The Banner Saga,ps4,http://static.metacritic.com/images/products/games/0/c9bf26575aecd4152fc9356703440b5e-98.jpg
The Banner Saga 2,ps4,http://static.metacritic.com/images/products/games/9/35a9ed04181d29b6defd8bd74561668d-98.jpg
The Binding of Isaac: Afterbirth,ps4,http://static.metacritic.com/images/products/games/9/412236da4febb9208afb86658a8de059-98.jpg
The Binding of Isaac: Rebirth,ps4,http://static.metacritic.com/images/products/games/7/7c29a73009c9a4b0c22e0f7a6930b0df-98.jpg
The Bit.Trip,ps4,http://static.metacritic.com/images/products/games/8/2f9275976ea1d55bb49efc9b86e22758-98.jpg
The Book of Unwritten Tales 2,ps4,http://static.metacritic.com/images/products/games/1/dc38d11affda5dbcf5d88d895a4ba380-98.jpg
The Bread Pub Brawlers,ps4,http://static.metacritic.com/images/products/games/6/f2b2e73392447748157beae4d4869381-98.jpg
The Bridge,ps4,http://static.metacritic.com/images/products/games/9/ccfbc29e48ec70e7d4a7e891aa301a68-98.jpg
The Brookhaven Experiment,ps4,http://static.metacritic.com/images/products/games/8/21a0f365be787f69c6dfd34dd98dc49b-98.jpg
The Bug Butcher,ps4,http://static.metacritic.com/images/products/games/7/a3ffa1520ee4ff46650f337807820f09-98.jpg
The Bunker,ps4,http://static.metacritic.com/images/products/games/7/5ea6346acfe4f069f91ec3322166936e-98.jpg
The Castle Game,ps4,http://static.metacritic.com/images/products/games/6/5a43c4b7c4b04339803bae35ea4a4f8d-98.jpg
The Crew,ps4,http://static.metacritic.com/images/products/games/4/141f4c4b2151ec1d6efc678ff672c5f7-98.jpg
The Crew: Calling All Units,ps4,http://static.metacritic.com/images/products/games/98w-game.jpg
The Crew: Ultimate Edition,ps4,http://static.metacritic.com/images/products/games/6/1eddabf9909f3b471efaab3e0948968f-98.jpg
The Crew: Wild Run,ps4,http://static.metacritic.com/images/products/games/5/3ed062e43ac20d2ed466994938d20bac-98.jpg
The Crew: Wild Run Edition,ps4,http://static.metacritic.com/images/products/games/7/5e50a946e52a2c37b48ade6806769e7e-98.jpg
The Deadly Tower of Monsters,ps4,http://static.metacritic.com/images/products/games/0/0d70c376afaed957e5a31ef0e8832f6f-98.jpg
The Dwarves,ps4,http://static.metacritic.com/images/products/games/2/fea34226b430f9758846c4abe75b8628-98.jpg
The Elder Scrolls Online: Dark Brotherhood,ps4,http://static.metacritic.com/images/products/games/7/98ef59f1769ec87f0fc74a73993c3440-98.jpg
The Elder Scrolls Online: Gold Edition,ps4,http://static.metacritic.com/images/products/games/2/4411a5ae7c8b2889c8876515ff87e488-98.jpg
The Elder Scrolls Online: Tamriel Unlimited,ps4,http://static.metacritic.com/images/products/games/9/dc25f37b6e934ac0138db1cdea1c30b4-98.jpg
The Elder Scrolls Online: Tamriel Unlimited - Orsinium,ps4,http://static.metacritic.com/images/products/games/7/e8ec5cc801a3f9d5abfccbeb6cc88064-98.jpg
The Elder Scrolls Online: Tamriel Unlimited - The Imperial City,ps4,http://static.metacritic.com/images/products/games/4/e8ec5cc801a3f9d5abfccbeb6cc88064-98.jpg
The Elder Scrolls Online: Tamriel Unlimited - Thieves Guild,ps4,http://static.metacritic.com/images/products/games/4/218ef8d0085db6825ddda994b3b0aaf3-98.jpg
The Elder Scrolls V: Skyrim Special Edition,ps4,http://static.metacritic.com/images/products/games/4/904e0001912c9a85b2648c4abdf3fca1-98.jpg
The Escapists,ps4,http://static.metacritic.com/images/products/games/5/2d7be21ad9520db0bbe2d3f35b8d0160-98.jpg
The Escapists - Alcatraz,ps4,http://static.metacritic.com/images/products/games/1/7a6a07642c788383007644b72b865fd0-98.jpg
The Escapists: The Walking Dead,ps4,http://static.metacritic.com/images/products/games/3/9d174f20ae76974e29c7dbc1ca6c8e8a-98.jpg
The Evil Within,ps4,http://static.metacritic.com/images/products/games/6/ffa2a803ade277eb89f0c975c23a7ff0-98.jpg
The Evil Within: The Assignment,ps4,http://static.metacritic.com/images/products/games/0/e127dba4d9f2d0ca7f332dd38e74c833-98.jpg
The Evil Within: The Consequence,ps4,http://static.metacritic.com/images/products/games/8/dafbfa0c05516d6b1df034b423a3d6ff-98.jpg
The Evil Within: The Executioner,ps4,http://static.metacritic.com/images/products/games/8/f975e8a2d7907b5a80a524c3e2a524e7-98.jpg
The Fall,ps4,http://static.metacritic.com/images/products/games/4/9334fde22c65fe8423fb43ed6735e09b-98.jpg
The Final Station,ps4,http://static.metacritic.com/images/products/games/3/d632b98da8d8e212ecd4a6436c6146d0-98.jpg
The Four Kings Casino and Slots,ps4,http://static.metacritic.com/images/products/games/8/f0650afa3becc67befef91af4ff6d310-98.jpg
The Golf Club,ps4,http://static.metacritic.com/images/products/games/9/27aca002254f787849860d043b35e07d-98.jpg
The Golf Club (Collector's Edition),ps4,http://static.metacritic.com/images/products/games/5/551480ec1d1e93df5ce03f817ce4193d-98.jpg
The Huntsman: Winter's Curse,ps4,http://static.metacritic.com/images/products/games/8/91b64339dee77b249bbd3ff40cbe78c3-98.jpg
The Jackbox Party Pack,ps4,http://static.metacritic.com/images/products/games/7/f0649cbdcc22857c5fad5a514c627671-98.jpg
The Jackbox Party Pack 2,ps4,http://static.metacritic.com/images/products/games/2/b38f2221792f36d374de5ea274cc6a9a-98.jpg
The Jackbox Party Pack 3,ps4,http://static.metacritic.com/images/products/games/8/13f6ff7f1d2791b5dc6c60cbb1482a3f-98.jpg
The Keeper of 4 Elements,ps4,http://static.metacritic.com/images/products/games/9/c1a9a34ddd62614b61059166659ad825-98.jpg
The King of Fighters 2000,ps4,http://static.metacritic.com/images/products/games/0/d3591256a12780aa58c299f4b78dbf6c-98.jpg
The King of Fighters XIV,ps4,http://static.metacritic.com/images/products/games/7/e8edb0cf6a3454b1423a19939e196c0e-98.jpg
The Last Blade 2,ps4,http://static.metacritic.com/images/products/games/7/6228ffbd50b95c12398d9c44cf033c2d-98.jpg
The Last Guardian,ps4,http://static.metacritic.com/images/products/games/8/16c91a7c7e23af6dba8940e614c599b0-98.jpg
The Last of Us Remastered,ps4,http://static.metacritic.com/images/products/games/6/dcb5d2f7d2f23d0d4aa8fd809af6b12e-98.jpg
The Last of Us: Left Behind,ps4,http://static.metacritic.com/images/products/games/2/c48ed040e5fb64b853a16fa930917483-98.jpg
The Last Tinker: City of Colors,ps4,http://static.metacritic.com/images/products/games/3/adb5ddcd4bde8a7d0318b669e1d53ef1-98.jpg
The Legend of Korra,ps4,http://static.metacritic.com/images/products/games/2/1a2c41484f1dee51316d2bbf4570cc56-98.jpg
The LEGO Movie Videogame,ps4,http://static.metacritic.com/images/products/games/9/ca30a635b0053578617fa63389adc141-98.jpg
The Little Acre,ps4,http://static.metacritic.com/images/products/games/0/10020fde337af5438b6f73815b273ebb-98.jpg
The Magic Circle: Gold Edition,ps4,http://static.metacritic.com/images/products/games/7/90f467c4246673bedc4de369b27f1347-98.jpg
The Mark of Kri,ps4,http://static.metacritic.com/images/products/games/5/1cee41c9ec3fbbb720680e46227a6e7e-98.jpg
The Martian VR Experience,ps4,http://static.metacritic.com/images/products/games/2/a26eee2484479f549501a37221bc3ab6-98.jpg
The Order: 1886,ps4,http://static.metacritic.com/images/products/games/8/7e3a1424ea06cbaeb7dda2eb639c53fb-98.jpg
The Park,ps4,http://static.metacritic.com/images/products/games/4/cc393bb91f244ef141a34a71e2900246-98.jpg
The Peanuts Movie: Snoopy's Grand Adventure,ps4,http://static.metacritic.com/images/products/games/9/2a0b9bc934164d0daa962f30ac8042a8-98.jpg
The Pinball Arcade,ps4,http://static.metacritic.com/images/products/games/0/4bec1a937ca64d35bf4b6395dd794815-98.jpg
The Pinball Arcade: Season 2,ps4,http://static.metacritic.com/images/products/games/98w-game.jpg
The Playroom,ps4,http://static.metacritic.com/images/products/games/1/a05237c3508ba5c3476a6bbead4fd156-98.jpg
The Playroom VR,ps4,http://static.metacritic.com/images/products/games/8/e989c96c247fbfa91cee607bb2a02088-98.jpg
The Sun and Moon,ps4,http://static.metacritic.com/images/products/games/4/ece3b9de42fe9c732da2e44795d72bd5-98.jpg
The Swapper,ps4,http://static.metacritic.com/images/products/games/8/d03ce099c5b692beb6060379dba27959-98.jpg
The Swindle,ps4,http://static.metacritic.com/images/products/games/6/c0f356638b1c178d9d9e2f38663c93dc-98.jpg
The Talos Principle,ps4,http://static.metacritic.com/images/products/games/7/7e3dfc375aae43fd21e0a1a684e4eb90-98.jpg
The Technomancer,ps4,http://static.metacritic.com/images/products/games/1/9c52ea20967836dd78d81bbc080caa0d-98.jpg
The Tomorrow Children,ps4,http://static.metacritic.com/images/products/games/7/33434b7473a7a6ec32fbaf098d0abaa5-98.jpg
The Treasures of Montezuma 4,ps4,http://static.metacritic.com/images/products/games/4/7e3206b29cca0407fc7b001c88b29fbc-98.jpg
The Unfinished Swan,ps4,http://static.metacritic.com/images/products/games/1/752b6d4db96340df91cce1904fead8ba-98.jpg
The Vanishing of Ethan Carter,ps4,http://static.metacritic.com/images/products/games/8/78ecc42581dfaca6f555555b5488f768-98.jpg
The Walking Dead: A Telltale Games Series - The Complete First Season,ps4,http://static.metacritic.com/images/products/games/1/30cbeddf3c577ed10ef264430feda086-98.jpg
The Walking Dead: Michonne - A Telltale Miniseries,ps4,http://static.metacritic.com/images/products/games/6/9d14ff2f18429bf8a15cd02f32f0b4aa-98.jpg
UEFA EURO 2016,ps4,http://static.metacritic.com/images/products/games/2/07842f26ca74b839159f53ad529f5762-98.jpg
Ultra Street Fighter IV,ps4,http://static.metacritic.com/images/products/games/5/25cfbc4c12f3ceb8e65847ebddcae9c4-98.jpg
Ultratron,ps4,http://static.metacritic.com/images/products/games/5/6c40d2649d7a27dd02dc287e9a7808f6-98.jpg
Umbrella Corps,ps4,http://static.metacritic.com/images/products/games/6/97202d236e29fd5b0de3cfdee90e6fdd-98.jpg
Uncharted 4: A Thief's End,ps4,http://static.metacritic.com/images/products/games/2/bccdebd6ae21b1a35353b6d9f27af1a5-98.jpg
Uncharted: The Nathan Drake Collection,ps4,http://static.metacritic.com/images/products/games/1/1af6cd8464d45ec0c5591984d745e5be-98.jpg
Unepic,ps4,http://static.metacritic.com/images/products/games/6/760ea6f5951d061333a8e0b318957d59-98.jpg
Unholy Heights,ps4,http://static.metacritic.com/images/products/games/7/5085659f896b0c5b1961e3807ea15a27-98.jpg
Unmechanical: Extended Edition,ps4,http://static.metacritic.com/images/products/games/9/7a07e88f1b62cd6455e7f5e3eee03ddb-98.jpg
Uno,ps4,http://static.metacritic.com/images/products/games/4/d999bb4b71b2feaaf6703fd4da134bcc-98.jpg
Unravel,ps4,http://static.metacritic.com/images/products/games/1/70cd369afe58e61707b7391984f39a55-98.jpg
Until Dawn,ps4,http://static.metacritic.com/images/products/games/4/15a3aa7ff1d5bfbcbcbf73af0dc5bfbd-98.jpg
Until Dawn: Rush of Blood,ps4,http://static.metacritic.com/images/products/games/5/c4c5aea6a1c8a566497b80e38cb5eb0f-98.jpg
Valentino Rossi The Game,ps4,http://static.metacritic.com/images/products/games/7/e432810a03b8671ad3197591bb810b4b-98.jpg
Valhalla Hills: Definitive Edition,ps4,http://static.metacritic.com/images/products/games/5/c79d94d1ae958cab659b8376712cb3f0-98.jpg
Valiant Hearts: The Great War,ps4,http://static.metacritic.com/images/products/games/7/1ad1c232a72715f512c621b1445310d2-98.jpg
Valkyria Chronicles Remastered,ps4,http://static.metacritic.com/images/products/games/4/d9d409d1db4937ed01818fdd76cb178e-98.jpg
Valley,ps4,http://static.metacritic.com/images/products/games/5/dbcb00f363c5d800440b9a7137779ae2-98.jpg
Velocibox,ps4,http://static.metacritic.com/images/products/games/2/19280c4bdacc39bc1b0cdf0f1901f77e-98.jpg
Velocity 2X,ps4,http://static.metacritic.com/images/products/games/6/d5ed5a4d2efdac1e9bac5c7cdc23c7b7-98.jpg
Verdun,ps4,http://static.metacritic.com/images/products/games/7/10346f137763a4aca47f9eba43725ade-98.jpg
VEV: Viva Ex Vivo,ps4,http://static.metacritic.com/images/products/games/1/145b9bd8803e6b207f7f6da8a850771a-98.jpg
VIDEOBALL,ps4,http://static.metacritic.com/images/products/games/6/5165748e5bd650d673cbeebf9e201377-98.jpg
Viking Squad,ps4,http://static.metacritic.com/images/products/games/7/e8831008bbf40c95067236bd36346206-98.jpg
Vikings: Wolves of Midgard,ps4,http://static.metacritic.com/images/products/games/98w-game.jpg
Virginia,ps4,http://static.metacritic.com/images/products/games/1/b5182685d72c33d3cb8c68b066093245-98.jpg
VirZOOM Arcade,ps4,http://static.metacritic.com/images/products/games/3/e42dd00bc8f2432a29134c4a6f217493-98.jpg
Volgarr the Viking,ps4,http://static.metacritic.com/images/products/games/2/90ebcb0c4b14a004b680b4fbc6ed5bfc-98.jpg
Volume,ps4,http://static.metacritic.com/images/products/games/0/81401b9e160da788ab1243fe837799dd-98.jpg
VVVVVV,ps4,http://static.metacritic.com/images/products/games/9/285dddb7169f73d6858ccde1de0e8dc9-98.jpg
Waddle Home,ps4,http://static.metacritic.com/images/products/games/6/28a7e98eed5406da1a3a960e998e5253-98.jpg
Wand Wars,ps4,http://static.metacritic.com/images/products/games/5/d035332343c4945d612e33195ea404af-98.jpg
Wander,ps4,http://static.metacritic.com/images/products/games/2/e47009d1861a4387fb0055d199788e08-98.jpg
War of the Monsters,ps4,http://static.metacritic.com/images/products/games/7/ed07def5d3f78707ac6e14719f6425a5-98.jpg
War Thunder,ps4,http://static.metacritic.com/images/products/games/6/2812e9447ba4852db22fa0d17049729f-98.jpg
Warframe,ps4,http://static.metacritic.com/images/products/games/1/f45b9f75cf7f8a2b4ce2c664eb5a7a69-98.jpg
Warhammer 40,000: Eternal Crusade,ps4,http://static.metacritic.com/images/products/games/9/dcb1d7b0408708ee493c125cfcf6ac2c-98.jpg
Warhammer: End Times - Vermintide,ps4,http://static.metacritic.com/images/products/games/2/e34b2fdd2f6a9adab76bd5ef0c52f434-98.jpg
Warhedz,ps4,http://static.metacritic.com/images/products/games/9/7869172a42aef7c297efc8f015e78136-98.jpg
Warriors Orochi 3 Ultimate,ps4,http://static.metacritic.com/images/products/games/9/b535080dc8953736da607603d5b6de47-98.jpg
Wasteland 2: Director's Cut,ps4,http://static.metacritic.com/images/products/games/8/9f0a1a595d61c2f5d6a2ff5ee355a625-98.jpg
Watch Dogs,ps4,http://static.metacritic.com/images/products/games/4/e45ccf684ed7521022031892eedfe8e9-98.jpg
Watch Dogs 2,ps4,http://static.metacritic.com/images/products/games/3/a82ff6dcf980b97a2b6251d6592ba87c-98.jpg
Watch Dogs: Bad Blood,ps4,http://static.metacritic.com/images/products/games/6/aded1b452ec0a41e98e7ca3aa698ed8d-98.jpg
Wayward Sky,ps4,http://static.metacritic.com/images/products/games/3/3a028e2d39cbad792662934008e2265f-98.jpg
WE ARE DOOMED,ps4,http://static.metacritic.com/images/products/games/8/cdcd1f8339ad5f080dcd1e3b64a6efb0-98.jpg
We Sing,ps4,http://static.metacritic.com/images/products/games/2/87e96d1b8ce636b1a901b0daba0cabda-98.jpg
Weeping Doll,ps4,http://static.metacritic.com/images/products/games/3/94a156f8ba34a3d94b13b6381b5bd8e6-98.jpg
Werewolves Within,ps4,http://static.metacritic.com/images/products/games/1/7d535123e0361c42e269ebdd4cdaa332-98.jpg
Wheels of Aurelia,ps4,http://static.metacritic.com/images/products/games/3/d653e776b4beab9d680aa12e37f04c49-98.jpg
Whispering Willows,ps4,http://static.metacritic.com/images/products/games/5/db1894c343e2944a068e2e0a219ff4a8-98.jpg
White Night,ps4,http://static.metacritic.com/images/products/games/4/5cef7b59c10c390e7206dc7b301e50cf-98.jpg
Whitetail Challenge,ps4,http://static.metacritic.com/images/products/games/98w-game.jpg
Wick,ps4,http://static.metacritic.com/images/products/games/8/3833f30e0ab26147348e505c069d1e2c-98.jpg
Wild Arms 3,ps4,http://static.metacritic.com/images/products/games/5/b9c2310d03d183804e0f3256cd7899c1-98.jpg
Wild Guns Reloaded,ps4,http://static.metacritic.com/images/products/games/7/02dd73ef27ea41c1ff774ccc30d78022-98.jpg
Windlands,ps4,http://static.metacritic.com/images/products/games/9/6468d97dbd46fe5a69dd2f879578b706-98.jpg
WinKings,ps4,http://static.metacritic.com/images/products/games/1/ed3a35b1384aeacfc377fa84e77cd77e-98.jpg
Woah Dave!,ps4,http://static.metacritic.com/images/products/games/7/f986e0616633fb52f214d0828238f110-98.jpg
Wolfenstein: The New Order,ps4,http://static.metacritic.com/images/products/games/2/f490fe27be8ccd4b57f0bab71df52bcb-98.jpg
Wolfenstein: The Old Blood,ps4,http://static.metacritic.com/images/products/games/8/9bf5c6887dc8d2ef529cd759212f91ca-98.jpg
Wondershot,ps4,http://static.metacritic.com/images/products/games/3/e1fb2767bd6f3070fe2baf1669964ea5-98.jpg
World of Final Fantasy,ps4,http://static.metacritic.com/images/products/games/3/d38e9fc9f264bf51cfeb93dd2c1eb91e-98.jpg
World of Tanks,ps4,http://static.metacritic.com/images/products/games/4/e2f8be38e00e99df2db59518a44f4c43-98.jpg
World Poker Championship,ps4,http://static.metacritic.com/images/products/games/3/7cba5c599b118ef96c9f84a6a5c4dc6b-98.jpg
World War Toons,ps4,http://static.metacritic.com/images/products/games/2/a684f5dfb7928088442762b21ad26525-98.jpg
Worlds of Magic: Planar Conquest,ps4,http://static.metacritic.com/images/products/games/1/f3aa76f92e84030b72c01cfd3763cbaa-98.jpg
Worms Anniversary Edition,ps4,http://static.metacritic.com/images/products/games/3/a48f20ed1ccfa03d953dc59c62d448c3-98.jpg
Worms Battlegrounds,ps4,http://static.metacritic.com/images/products/games/2/39aca973bffbc330f2ec413bb2ec5b25-98.jpg
Worms W.M.D,ps4,http://static.metacritic.com/images/products/games/6/8854bb229ff643f47a286eb5b20dc0c8-98.jpg
WRC 5,ps4,http://static.metacritic.com/images/products/games/6/df5f864cef63e7d95a19336f57462965-98.jpg
WRC 6: FIA World Rally Championship,ps4,http://static.metacritic.com/images/products/games/9/c1017ae6d5e3971a92c9de5e08d386f3-98.jpg
WWE 2K15,ps4,http://static.metacritic.com/images/products/games/1/58c1e06619abf530dc09f92bff9b2866-98.jpg
WWE 2K15: NXT Arrival,ps4,http://static.metacritic.com/images/products/games/6/f24ecb91fa8ee4ee332ab009eb74b4f5-98.jpg
WWE 2K16,ps4,http://static.metacritic.com/images/products/games/9/fe2b5383301ea8b910e97f4917b3e546-98.jpg
WWE 2K17,ps4,http://static.metacritic.com/images/products/games/5/d1682e0c916ac1beac1717abb813d992-98.jpg
XCOM 2,ps4,http://static.metacritic.com/images/products/games/7/e47c254b6e8be1269a80857ae8ff41ac-98.jpg
Xenoraid,ps4,http://static.metacritic.com/images/products/games/0/74c431c3eaa845e49da3dbf7329b7533-98.jpg
Xeodrifter,ps4,http://static.metacritic.com/images/products/games/5/212ec71bd5b3dbe5f37dd0fe7a7001f9-98.jpg
Yakuza 0,ps4,http://static.metacritic.com/images/products/games/1/850b90a4cef40da9e41e81ebaeede614-98.jpg
Yasai Ninja,ps4,http://static.metacritic.com/images/products/games/2/ca7c8babde56f358bf9cd375f9ad1ed5-98.jpg
Yesterday Origins,ps4,http://static.metacritic.com/images/products/games/7/7a7eb4758eaebf7653b5a4870d3fec4f-98.jpg
Yorbie - Episode One: Payback's a Bolt,ps4,http://static.metacritic.com/images/products/games/0/286e1fa142ddf195032f910135cb0b15-98.jpg
Yu-Gi-Oh! Legacy of the Duelist,ps4,http://static.metacritic.com/images/products/games/0/bbb2043c8f94d0e32bf6ad5ea8b99ae3-98.jpg
! That Bastard Is Trying To Steal Our Gold !,pc,http://static.metacritic.com/images/products/games/7/9b86ae185b7d67303d406da861046fc8-98.jpg
!nsane,pc,http://static.metacritic.com/images/products/games/1/e213e39bf6a567f62b552fd0f36b99f6-98.jpg
"You have a choice. Make it.",pc,http://static.metacritic.com/images/products/games/4/1fa5bcc73cc79acd6d9cc926b9aee516-98.jpg
#KILLALLZOMBIES,pc,http://static.metacritic.com/images/products/games/1/019f144e955ea5f2c4c558dab1f67af5-98.jpg
#SelfieTennis,pc,http://static.metacritic.com/images/products/games/5/61c639d5cd3c865ee9403ef5c0e3a478-98.jpg
$1 Ride,pc,http://static.metacritic.com/images/products/games/1/36aa49669ef0230618d035d8d056ab15-98.jpg
'dillos,pc,http://static.metacritic.com/images/products/games/2/d9ae61ca631a71d7ca5829ce796ee96d-98.jpg
'n Verlore Verstand,pc,http://static.metacritic.com/images/products/games/7/e7d3efb659f6319976c33e2727ff024e-98.jpg
.EXE,pc,http://static.metacritic.com/images/products/games/9/ed1a33d9b37a57d59b07a4d704a8d58a-98.jpg
//N.P.P.D. RUSH//- The milk of Ultraviolet,pc,http://static.metacritic.com/images/products/games/5/3624041647e1478b2101f9a90911182f-98.jpg
//SNOWFLAKE TATTOO//,pc,http://static.metacritic.com/images/products/games/98w-game.jpg
0 Day,pc,http://static.metacritic.com/images/products/games/98w-game.jpg
007 Legends,pc,http://static.metacritic.com/images/products/games/9/6cf36c6026f166f828b1c60d4bde8d2a-98.jpg
007: NightFire,pc,http://static.metacritic.com/images/products/games/5/98ded8914dd98a1efd777a592289c756-98.jpg
007: Quantum of Solace,pc,http://static.metacritic.com/images/products/games/4/3348199fde605089114d494e5bebe650-98.jpg
0RBITALIS,pc,http://static.metacritic.com/images/products/games/8/573a6d4137ca549b3442524489179e17-98.jpg
1 Moment Of Time: Silentville,pc,http://static.metacritic.com/images/products/games/9/2b3deac7357487da2d4501bb1d872af6-98.jpg
1 vs 100 / Deal or No Deal 2 Pack,pc,http://static.metacritic.com/images/products/games/98w-game.jpg
1,000 Heads Among the Trees,pc,http://static.metacritic.com/images/products/games/1/4ee5eacec3cc3a25a2b69d382e8f0f7a-98.jpg
1... 2... 3... KICK IT! Drop That Beat Like an Ugly Baby,pc,http://static.metacritic.com/images/products/games/3/08ce400f207b2aa9dd5288baa310ee5e-98.jpg
10 Days to Save the World: The Adventures of Diana Salinger,pc,http://static.metacritic.com/images/products/games/98w-game.jpg
10 Days Under the Sea,pc,http://static.metacritic.com/images/products/games/1/1e18c68b961547f0a341bc8009084543-98.jpg
10 Min Space Strategy,pc,http://static.metacritic.com/images/products/games/5/7408c1628d4cc3b9f02d80a4a3f76991-98.jpg
10 Minute Barbarian,pc,http://static.metacritic.com/images/products/games/1/0eaef60126dd3c5ccb2d4ee5094c62be-98.jpg
10 Minute Tower,pc,http://static.metacritic.com/images/products/games/98w-game.jpg
10 Second Ninja,pc,http://static.metacritic.com/images/products/games/6/80989b7510c7773c341305a46a536249-98.jpg
10 Second Ninja X,pc,http://static.metacritic.com/images/products/games/4/8cdf16fc0bed06aa53d1917a60bcfcbb-98.jpg
10 Talismans,pc,http://static.metacritic.com/images/products/games/3/4081148bebb68fee305a22c7a7d340f2-98.jpg
10 Years After,pc,http://static.metacritic.com/images/products/games/1/fb43700e153fb5887a4d7ad2361cf1ff-98.jpg
10,000,000,pc,http://static.metacritic.com/images/products/games/4/6de1d72d4108c88ef58255054cf521ae-98.jpg
100% Hidden Objects,pc,http://static.metacritic.com/images/products/games/8/8cc97dc7fd3513c15c30bab381cd9026-98.jpg
100% Orange Juice,pc,http://static.metacritic.com/images/products/games/7/894bd55fc2640953670bc405e7d1f09a-98.jpg
100,000 Games,pc,http://static.metacritic.com/images/products/games/9/f46a3b4e4540a9b34a73e2ceb5b1cdf4-98.jpg
1000 Amps,pc,http://static.metacritic.com/images/products/games/1/2e646d76c25b1786ed0317fe38a84d9c-98.jpg
1001 Jigsaw Earth Chronicles,pc,http://static.metacritic.com/images/products/games/9/742c053acbe3dd8c13a2258e8037a46c-98.jpg
1001 Jigsaw Earth Chronicles 2,pc,http://static.metacritic.com/images/products/games/0/6ab0ea3ddf55d485d6c724fd589adf0f-98.jpg
1001 Nights: The Adventures of Sindbad,pc,http://static.metacritic.com/images/products/games/1/e0ebd5045897cb15ecc0b120624a216d-98.jpg
1001 Spikes,pc,http://static.metacritic.com/images/products/games/4/cbf7f1c0057df4ac8cf893c182b45e48-98.jpg
100nya,pc,http://static.metacritic.com/images/products/games/3/5b11aecc6c1e6991f7d7f2279f48046c-98.jpg
101 Airborne: The Airborne Invasion of Normandy,pc,http://static.metacritic.com/images/products/games/2/489e58068f1ca203e86ab11ece4d3fea-98.jpg
101 Bally Slots,pc,http://static.metacritic.com/images/products/games/8/9a3d8ae8b63b3b66509ca524bc43c744-98.jpg
101 Bunny Pets,pc,http://static.metacritic.com/images/products/games/1/e30c8d1fd94b6499f0f2170a4dbe4385-98.jpg
101 Pony Pets,pc,http://static.metacritic.com/images/products/games/9/dbd9744e510c9c49b57eb3983f30be78-98.jpg
101 Ways to Die,pc,http://static.metacritic.com/images/products/games/8/0977c59828c804d276a3686d94c0b16e-98.jpg
10Six,pc,http://static.metacritic.com/images/products/games/98w-game.jpg
12 is Better Than 6,pc,http://static.metacritic.com/images/products/games/2/a1cf80560914e37cf40399651d5705f3-98.jpg
12 Labours of Hercules,pc,http://static.metacritic.com/images/products/games/6/b729ef63e113e8150df78bc8bc30418e-98.jpg
12 Labours of Hercules II: The Cretan Bull,pc,http://static.metacritic.com/images/products/games/7/2d263ad83976bf85a7ce88da36a80ad5-98.jpg
12 Labours of Hercules III: Girl Power,pc,http://static.metacritic.com/images/products/games/7/d66217875695c341894da5b5452dca86-98.jpg
12 Labours of Hercules IV: Mother Nature,pc,http://static.metacritic.com/images/products/games/9/f85e8b4e666b925b90d4b7972987d453-98.jpg
12 Labours of Hercules V: Kids of Hellas,pc,http://static.metacritic.com/images/products/games/7/3ae01475fd466afe4dc928d12bb898e9-98.jpg
12 O'Clock High: Bombing the Reich,pc,http://static.metacritic.com/images/products/games/3/58f4591abbc90ec36d9c397f2037efdc-98.jpg
12 orbits,pc,http://static.metacritic.com/images/products/games/3/8262d9b46aa0849bd2645a4838e5f590-98.jpg
123 Slaughter Me Street,pc,http://static.metacritic.com/images/products/games/98w-game.jpg
123 Slaughter Me Street 2,pc,http://static.metacritic.com/images/products/games/4/27229032e91fe5096f1abc23f0731844-98.jpg
140,pc,http://static.metacritic.com/images/products/games/4/4fceeda328e7e1f2a8a9b3ff67b476b8-98.jpg
15 Days,pc,http://static.metacritic.com/images/products/games/98w-game.jpg
15 Defense. Underwater Battle,pc,http://static.metacritic.com/images/products/games/4/9451bc45aa115c94e7eebd5dbb7612a3-98.jpg
1503 A.D. - The New World,pc,http://static.metacritic.com/images/products/games/4/4a43f1db034a38b4e07485c7b44b9af0-98.jpg
16 Bit Arena,pc,http://static.metacritic.com/images/products/games/4/e84a8d69ed7813e611c960cb163d1c42-98.jpg
16 Bit Runner Full Throttle,pc,http://static.metacritic.com/images/products/games/2/7582883cb0a371c8f7cc2f98efffd04f-98.jpg
16bit Trader,pc,http://static.metacritic.com/images/products/games/5/414bcac34bf52eeb6fd983ffa923930b-98.jpg
1701 A.D.,pc,http://static.metacritic.com/images/products/games/1/9fd94fcfd727bf7f4307c4d683db0e9e-98.jpg
1701 A.D. Gold Edition,pc,http://static.metacritic.com/images/products/games/3/670522fd70ba2fc63c18c4a7fbe5fc38-98.jpg
1775: Rebellion,pc,http://static.metacritic.com/images/products/games/0/f7d0acf804999abf17fb9afd36e91804-98.jpg
18 Wheels of Steel: American Long Haul,pc,http://static.metacritic.com/images/products/games/0/dd35637efc6fb8243f7f0cf19e9ebf9b-98.jpg
18 Wheels of Steel: Big City Rigs,pc,http://static.metacritic.com/images/products/games/3/3d85b261b9cab049aa37a46c9874f2a0-98.jpg
18 Wheels of Steel: Convoy,pc,http://static.metacritic.com/images/products/games/3/d39c3a32a0e97bf995ce5c92114bb0d5-98.jpg
