title,platform,link
Homefront: The Revolution,xbox,http://static.metacritic.com/images/products/games/1/afd69b278fce4bdb2edc0c0b382fb4de-98.jpg
HoPiKo,xbox,http://static.metacritic.com/images/products/games/1/3c6880371a80067797ee7d90bb82990a-98.jpg
Horse Racing 2016,xbox,http://static.metacritic.com/images/products/games/2/87f108362126d2dc9b9c66aa135ab01c-98.jpg
How to Survive: Storm Warning Edition,xbox,http://static.metacritic.com/images/products/games/3/f06ba5f494cb74ffd6af4f3106008407-98.jpg
Hue,xbox,http://static.metacritic.com/images/products/games/1/6431ee0959974bd4c66454ff1dd15e0d-98.jpg
Hyper Light Drifter,xbox,http://static.metacritic.com/images/products/games/6/4f3bc1c8ea0427af97f42107ac0277ab-98.jpg
Hyper Void,xbox,http://static.metacritic.com/images/products/games/7/63539daac5d1b7a20054269d2a8c01cc-98.jpg
Hyperdrive Massacre,xbox,http://static.metacritic.com/images/products/games/2/ba654d4872607e090689e7dfd5888cc7-98.jpg
I, Zombie,xbox,http://static.metacritic.com/images/products/games/2/d42e6b67bcd77a2461ed5f0a495f781f-98.jpg
In Between,xbox,http://static.metacritic.com/images/products/games/3/6a7d47ea537546ff76906f0852e04d91-98.jpg
In Space We Brawl: Full Arsenal Edition,xbox,http://static.metacritic.com/images/products/games/9/94039606b26c3bc6a167245b376ce2e4-98.jpg
Infinity Runner,xbox,http://static.metacritic.com/images/products/games/9/a4d4b86d234cc5b6d41913d48a961c11-98.jpg
INSIDE,xbox,http://static.metacritic.com/images/products/games/1/2675aeff732e929716c2a83d749562af-98.jpg
Inside My Radio,xbox,http://static.metacritic.com/images/products/games/6/6238ad96c2619941a933b1ad0e23ba8e-98.jpg
Interpol,xbox,http://static.metacritic.com/images/products/games/98w-game.jpg
Into the Belly of the Beast,xbox,http://static.metacritic.com/images/products/games/4/92487388b5cb9b586d385faff59b3835-98.jpg
Ironcast,xbox,http://static.metacritic.com/images/products/games/5/c0a6406daff5eed68e64eab036370dfa-98.jpg
Ittle Dew 2,xbox,http://static.metacritic.com/images/products/games/1/7641bb648e6260b3c3c1fd3aa15d0841-98.jpg
Jet Car Stunts,xbox,http://static.metacritic.com/images/products/games/3/b3aa658703885262a38baa8e64843fdc-98.jpg
Joe Dever's Lone Wolf Console Edition,xbox,http://static.metacritic.com/images/products/games/2/32e1b024fba845f0f8f290adb041e5d9-98.jpg
Jotun: Valhalla Edition,xbox,http://static.metacritic.com/images/products/games/0/609ad7b6dfbb2a3324e91c6e37486336-98.jpg
JumpJet Rex,xbox,http://static.metacritic.com/images/products/games/8/761caa1a30c61f66912b5d190da4f9bf-98.jpg
Just Cause 3,xbox,http://static.metacritic.com/images/products/games/8/4dae41f9ca72e8bfd606ab59d3c5af75-98.jpg
Just Cause 3: Air, Land, & Sea Expansion Pass,xbox,http://static.metacritic.com/images/products/games/5/fa72bffde5309044b07a765f7935adc7-98.jpg
Just Cause 3: Bavarium Sea Heist,xbox,http://static.metacritic.com/images/products/games/2/a5bc9c7f63e84eb0c43f6240dd302971-98.jpg
Just Cause 3: Mech Land Assault,xbox,http://static.metacritic.com/images/products/games/9/71ed527beceb7fabb145f1b246bd2f8b-98.jpg
Just Cause 3: Sky Fortress,xbox,http://static.metacritic.com/images/products/games/8/d117aa423e17b54ac2f45d5d3f6ec8bb-98.jpg
Just Cause 3: XL Edition,xbox,http://static.metacritic.com/images/products/games/6/dc83d7d5e828c955f34412ca38109def-98.jpg
Just Dance 2014,xbox,http://static.metacritic.com/images/products/games/4/ce0ac7fc2f62b58763690efad45c6eb8-98.jpg
Just Dance 2015,xbox,http://static.metacritic.com/images/products/games/8/3e7dedff45fabaeb8dc30c36f4ca964a-98.jpg
Just Dance 2016,xbox,http://static.metacritic.com/images/products/games/9/d5f9bc5e5079fcf6d1ce88aad71606df-98.jpg
Just Dance 2017,xbox,http://static.metacritic.com/images/products/games/4/12b135f0a4f6bf3523679d1de74a2f19-98.jpg
Just Dance: Disney Party 2,xbox,http://static.metacritic.com/images/products/games/9/62a8b9e8d8276cc7cfe8d0c6a3541db4-98.jpg
Just Sing,xbox,http://static.metacritic.com/images/products/games/3/7d050dbe19d4fb99bdc60f0c81f947d4-98.jpg
Kaiju Panic,xbox,http://static.metacritic.com/images/products/games/8/971c20918ceb7ec872694002876c8a91-98.jpg
Kalimba,xbox,http://static.metacritic.com/images/products/games/1/e3b7441e22b602ffc10baa9ecfb3a24d-98.jpg
Kerbal Space Program,xbox,http://static.metacritic.com/images/products/games/3/f0736326e42e7216102608f0acf41ef5-98.jpg
Kick & Fennick,xbox,http://static.metacritic.com/images/products/games/7/94e4f58ef240acc489f5994626bfd57c-98.jpg
KickBeat: Special Edition,xbox,http://static.metacritic.com/images/products/games/9/c916625dc40c7d75f813d3f174882c5a-98.jpg
Killer Instinct,xbox,http://static.metacritic.com/images/products/games/9/88b88d2eda6211ea8cf3acdd8cb79343-98.jpg
Killer Instinct 2 Classic,xbox,http://static.metacritic.com/images/products/games/1/d3db0a37e589ca1bd879b8f851fb9c9f-98.jpg
Killer Instinct Season 2,xbox,http://static.metacritic.com/images/products/games/0/4be74325f8575526b6dd19a588f534de-98.jpg
Killer Instinct Season 3,xbox,http://static.metacritic.com/images/products/games/6/4519ae2f1c4c56e777a3f9e7253256c2-98.jpg
Killer Instinct: Complete Collection,xbox,http://static.metacritic.com/images/products/games/3/21e32572eeb536bdcd5c89993cbc230b-98.jpg
Killer Instinct: Definitive Edition,xbox,http://static.metacritic.com/images/products/games/6/a07d076d9a85a42ce9a021e7a0e7c615-98.jpg
Kinect Bundle: Beats & Squids,xbox,http://static.metacritic.com/images/products/games/5/85c30b8dbca2f76e94c214ccf2384394-98.jpg
Kinect Sports Rivals,xbox,http://static.metacritic.com/images/products/games/0/4e6eb05ec7bdd2fe1416f7251e9bd10b-98.jpg
King Oddball,xbox,http://static.metacritic.com/images/products/games/7/e98d537de2cfcb9a15be5fec2db9b23b-98.jpg
King's Quest Chapter 1: A Knight to Remember,xbox,http://static.metacritic.com/images/products/games/1/24157950a216354f358f2d50844f81db-98.jpg
King's Quest Chapter 2: Rubble Without a Cause,xbox,http://static.metacritic.com/images/products/games/0/4c18301aea1b1302fc64706f73f1a1a2-98.jpg
King's Quest Chapter 3: Once Upon a Climb,xbox,http://static.metacritic.com/images/products/games/2/0c60f00b5244169b70a59caac178ed19-98.jpg
King's Quest Chapter 4: Snow Place Like Home,xbox,http://static.metacritic.com/images/products/games/1/972f501c0fec2ad1278b69d7735566fa-98.jpg
King's Quest Chapter 5: The Good Knight,xbox,http://static.metacritic.com/images/products/games/7/c75b91f8cb331f7e9afc5ba3a3c146f2-98.jpg
King's Quest: The Complete Collection,xbox,http://static.metacritic.com/images/products/games/5/0f52726e8e3a703b5849505934d78f70-98.jpg
Kingdom: New Lands,xbox,http://static.metacritic.com/images/products/games/8/997c85eb067e3f1fe29dcb5c01eec154-98.jpg
Knight Squad,xbox,http://static.metacritic.com/images/products/games/2/bd34143a61ce67d6bbf5b02e40bee50c-98.jpg
Krinkle Krusher,xbox,http://static.metacritic.com/images/products/games/1/0c74ea67e836d20a3adcba056c15b45c-98.jpg
Kung Fu Panda: Showdown of Legendary Legends,xbox,http://static.metacritic.com/images/products/games/9/3af537ac819162bc466765ad9675dc14-98.jpg
Kung-Fu for Kinect,xbox,http://static.metacritic.com/images/products/games/7/49f4652dab28d4758748cdf207d5a2cf-98.jpg
KYUB,xbox,http://static.metacritic.com/images/products/games/4/4fe18e11019ff68fcb066e38122e2282-98.jpg
Kyurinaga's Revenge,xbox,http://static.metacritic.com/images/products/games/0/4b8f721935ac5cd546f2a3ec28b82ea1-98.jpg
LA Cops,xbox,http://static.metacritic.com/images/products/games/6/fd180d120798ca367b5c5f54b597ad49-98.jpg
Land It!,xbox,http://static.metacritic.com/images/products/games/1/0ce255af9124c5d6f698c8e40da0396e-98.jpg
Lara Croft and the Temple of Osiris,xbox,http://static.metacritic.com/images/products/games/3/e7ff90be90a636ae4cf3259231e96376-98.jpg
Laserlife,xbox,http://static.metacritic.com/images/products/games/9/29931516128b49e82026d1a5599ca409-98.jpg
LASTFIGHT,xbox,http://static.metacritic.com/images/products/games/6/442f54daaca2fee6e0e147565eacc92d-98.jpg
Layers of Fear,xbox,http://static.metacritic.com/images/products/games/4/7802ae3ee6fd2fd6d321b9119d6b74d6-98.jpg
Layers of Fear: Inheritance,xbox,http://static.metacritic.com/images/products/games/7/04e1e35d1b3594b1c008d965f1a08c56-98.jpg
Layers of Fear: Masterpiece Edition,xbox,http://static.metacritic.com/images/products/games/8/aecdac1d4d16d2a23d20d7ce8d4da779-98.jpg
LEGO Batman 3: Beyond Gotham,xbox,http://static.metacritic.com/images/products/games/4/50c2815c65ca8600a44f998bb6a0a76b-98.jpg
LEGO Dimensions,xbox,http://static.metacritic.com/images/products/games/9/d66437a35578d30f04463a2a5f1b4a58-98.jpg
LEGO Jurassic World,xbox,http://static.metacritic.com/images/products/games/4/d725ec6843a917fdd39688efc9b2f6bf-98.jpg
LEGO Marvel Super Heroes,xbox,http://static.metacritic.com/images/products/games/8/1d8cd662a64a219abf85519258babfea-98.jpg
LEGO Marvel's Avengers,xbox,http://static.metacritic.com/images/products/games/6/daa87bb6d61223c71ac6547d0df4f844-98.jpg
LEGO Star Wars: The Force Awakens,xbox,http://static.metacritic.com/images/products/games/6/ead23f9780fa512b5e0654fdd59572a2-98.jpg
LEGO Star Wars: The Force Awakens - Jabba's Palace Character Pack,xbox,http://static.metacritic.com/images/products/games/8/e021dd609b4b1a573d1a1668baa7b6cb-98.jpg
LEGO Star Wars: The Force Awakens - The Empire Strikes Back Character Pack,xbox,http://static.metacritic.com/images/products/games/98w-game.jpg
LEGO Star Wars: The Force Awakens - The Freemaker Adventures Character Pack,xbox,http://static.metacritic.com/images/products/games/98w-game.jpg
LEGO Star Wars: The Force Awakens - The Prequel Trilogy Character Pack,xbox,http://static.metacritic.com/images/products/games/98w-game.jpg
LEGO The Hobbit,xbox,http://static.metacritic.com/images/products/games/1/e692b779fb927ece5d6a657320fb832d-98.jpg
LEGO Worlds,xbox,http://static.metacritic.com/images/products/games/98w-game.jpg
Leo's Fortune,xbox,http://static.metacritic.com/images/products/games/9/d1541dace95524d33de031e4aff44568-98.jpg
Letter Quest: Grimm's Journey Remastered,xbox,http://static.metacritic.com/images/products/games/8/4b79de8b43872c2c44a1bca0bba7896a-98.jpg
LEVEL 22, Gary's Misadventures,xbox,http://static.metacritic.com/images/products/games/3/ab52d16319f92b582465c0b5b83f8d29-98.jpg
Lichdom: Battlemage,xbox,http://static.metacritic.com/images/products/games/8/03c8167f018c022ce171b68180b45aa3-98.jpg
Lies Of Astaroth,xbox,http://static.metacritic.com/images/products/games/5/fccce0eb5ec01c15d58f68a0f4f19255-98.jpg
Life is Strange,xbox,http://static.metacritic.com/images/products/games/1/9af44ccf6f6126f92031eb4918288f76-98.jpg
Life is Strange: Episode 1 - Chrysalis,xbox,http://static.metacritic.com/images/products/games/7/0c061204f3934f5169cf604d7121cfdc-98.jpg
Life is Strange: Episode 2 - Out of Time,xbox,http://static.metacritic.com/images/products/games/2/0cd78961351b1b4c8b33f2073223f234-98.jpg
Life is Strange: Episode 3 - Chaos Theory,xbox,http://static.metacritic.com/images/products/games/7/28868cf7ce7c5f14b93050fe0ab384ec-98.jpg
Life is Strange: Episode 4 - Dark Room,xbox,http://static.metacritic.com/images/products/games/2/c98770feb80b304dd739aae458d7bc95-98.jpg
Life is Strange: Episode 5 - Polarized,xbox,http://static.metacritic.com/images/products/games/7/ad3bf4ed0114b11392c02a40504e0099-98.jpg
Lifeless Planet: Premier Edition,xbox,http://static.metacritic.com/images/products/games/6/9b43f7412b409b4289fc5f3c36e5d36e-98.jpg
LIMBO,xbox,http://static.metacritic.com/images/products/games/0/058b033b9a50f7e488b2b1104f1699d3-98.jpg
Line Of Defense Tactics,xbox,http://static.metacritic.com/images/products/games/2/33832687cb83a8b1553c279f4df17b64-98.jpg
LocoCycle,xbox,http://static.metacritic.com/images/products/games/7/53b0b8f5a6517b40be46f17172fa587c-98.jpg
Lords of the Fallen,xbox,http://static.metacritic.com/images/products/games/1/1eb7edaef6093d3913c2544b0ad12450-98.jpg
Lords of the Fallen - Ancient Labyrinth,xbox,http://static.metacritic.com/images/products/games/98w-game.jpg
Lords of the Fallen: Complete Edition,xbox,http://static.metacritic.com/images/products/games/0/c521bee8ba8fe65945c5b4af0b8fafca-98.jpg
Lost Sea,xbox,http://static.metacritic.com/images/products/games/0/9cbc4712955b2ecd04bc12f603ccbf05-98.jpg
Lovely Planet,xbox,http://static.metacritic.com/images/products/games/5/e0afc3af7b970a56678a322924c5a450-98.jpg
Lovers in a Dangerous Spacetime,xbox,http://static.metacritic.com/images/products/games/7/ea47261911be9d447cdf39bdceb672d6-98.jpg
Lumo,xbox,http://static.metacritic.com/images/products/games/5/c4c4d0f080c502c94ab9b11092e4c192-98.jpg
Mad Max,xbox,http://static.metacritic.com/images/products/games/5/c704efa4cc7c21f2771cf305433288c3-98.jpg
Madden NFL 15,xbox,http://static.metacritic.com/images/products/games/0/38427dce6c20d0446fc418bf73d6817c-98.jpg
Madden NFL 16,xbox,http://static.metacritic.com/images/products/games/5/c6ca74c5f085ba89654e7b7d55ad7549-98.jpg
Madden NFL 17,xbox,http://static.metacritic.com/images/products/games/3/a5fd7115e08e8174e06dcef867e29d22-98.jpg
Madden NFL 25,xbox,http://static.metacritic.com/images/products/games/9/3e4d62f17b05193255895ac21d2d267e-98.jpg
Mafia III,xbox,http://static.metacritic.com/images/products/games/1/61f14a1615e7ceba2abf8240e2b4864d-98.jpg
Magic Duels: Origins,xbox,http://static.metacritic.com/images/products/games/6/f69a286609fed287ace0f2323b0a6608-98.jpg
Magic: Duels of the Planeswalkers 2015,xbox,http://static.metacritic.com/images/products/games/4/4a8b8ca8632c53d52d4b2cea1fad3096-98.jpg
Magnetic: Cage Closed,xbox,http://static.metacritic.com/images/products/games/8/b56796e3d3cf69d5881b679eb482818b-98.jpg
MagNets: Fully Charged,xbox,http://static.metacritic.com/images/products/games/8/f0072f5dc2ac681c0fbdf80b190885cd-98.jpg
Mahjong,xbox,http://static.metacritic.com/images/products/games/8/87ff0882a2ce896bb71bc7126cc5af9b-98.jpg
Maldita Castilla EX: Cursed Castilla,xbox,http://static.metacritic.com/images/products/games/1/9a59dc6e00833f71e36e87f146e52e83-98.jpg
Mantis Burn Racing,xbox,http://static.metacritic.com/images/products/games/3/de4c5fd740f67075ac84ec2138a7c5c7-98.jpg
Manual Samuel,xbox,http://static.metacritic.com/images/products/games/8/5f2ed981543bd4db51883ace86d75797-98.jpg
Mark McMorris Infinite Air,xbox,http://static.metacritic.com/images/products/games/5/02d9749e381c3b45d6c1dfa5c102cec9-98.jpg
Marvel Pinball - Epic Collection: Volume 1,xbox,http://static.metacritic.com/images/products/games/0/80e33db18b6ed9998e7c8f7120f6d429-98.jpg
Marvel Puzzle Quest: Dark Reign,xbox,http://static.metacritic.com/images/products/games/5/6915d5fd5b81bdf1ae348e70d0edd5c0-98.jpg
Marvel: Ultimate Alliance,xbox,http://static.metacritic.com/images/products/games/0/7a14fe4c0539bf8064656ae29aa8e79b-98.jpg
Marvel: Ultimate Alliance 2,xbox,http://static.metacritic.com/images/products/games/2/842603334c8102b2ecf6708995d1e87c-98.jpg
Marvel: Ultimate Alliance Bundle,xbox,http://static.metacritic.com/images/products/games/98w-game.jpg
Masquerade: The Baubles of Doom,xbox,http://static.metacritic.com/images/products/games/7/8088f63e9decddad937a43e03b0a5d7a-98.jpg
Massive Chalice,xbox,http://static.metacritic.com/images/products/games/5/327b370df1a79c3c8c2ddf6bd618e9b2-98.jpg
Max: The Curse of Brotherhood,xbox,http://static.metacritic.com/images/products/games/3/83cc8805f66e53b40fc6ab8db9022c45-98.jpg
McDROID,xbox,http://static.metacritic.com/images/products/games/0/cf7e261e4270a613e97da483805b8de8-98.jpg
Mega Coin Squad,xbox,http://static.metacritic.com/images/products/games/0/3adc5e8a044810f36fbcb555eb149e96-98.jpg
Mega Man Legacy Collection,xbox,http://static.metacritic.com/images/products/games/0/830d6bd2766d8fb60880c5c6570e16a4-98.jpg
Mekazoo,xbox,http://static.metacritic.com/images/products/games/2/774a6322658490c5134df8582dfcedd4-98.jpg
Metal Gear Solid V: Ground Zeroes,xbox,http://static.metacritic.com/images/products/games/3/0e796cb4745043a1638f4ca726d67d51-98.jpg
Metal Gear Solid V: Metal Gear Online,xbox,http://static.metacritic.com/images/products/games/8/c017faf70bceeb4c220cea1b05a48f99-98.jpg
Metal Gear Solid V: The Definitive Experience,xbox,http://static.metacritic.com/images/products/games/5/85ff573404222e0afccfe99727507b4a-98.jpg
Metal Gear Solid V: The Phantom Pain,xbox,http://static.metacritic.com/images/products/games/6/b6604eade078dd9167f2ed683a00fb62-98.jpg
Metro Redux,xbox,http://static.metacritic.com/images/products/games/5/3c811a9dba47e7d5dc7d68f939ad98c2-98.jpg
Metro: 2033 Redux,xbox,http://static.metacritic.com/images/products/games/1/d327842822160e164f067b7be3a101ca-98.jpg
Metro: Last Light Redux,xbox,http://static.metacritic.com/images/products/games/2/d47673f1c70e6e88648202425da21eaa-98.jpg
Middle-earth: Shadow of Mordor,xbox,http://static.metacritic.com/images/products/games/9/366dc928fc0878ce3a40a126ebb0cf13-98.jpg
Middle-earth: Shadow of Mordor - Game of the Year Edition,xbox,http://static.metacritic.com/images/products/games/5/dbf254640f7e6784d133437ad93f2110-98.jpg
Middle-earth: Shadow of Mordor - Lord of the Hunt,xbox,http://static.metacritic.com/images/products/games/5/60a20531dca901d4162d60269b02e001-98.jpg
Middle-earth: Shadow of Mordor - The Bright Lord,xbox,http://static.metacritic.com/images/products/games/9/1ab0bb6272a9cfb5260057d34f013927-98.jpg
Mighty No. 9,xbox,http://static.metacritic.com/images/products/games/9/4895684fe1ebab62c21afdaf0d118f37-98.jpg
Mimic Arena,xbox,http://static.metacritic.com/images/products/games/0/1d0d625ddb0662641352c5cae84bcb16-98.jpg
Minecraft: Story Mode - A Telltale Games Series,xbox,http://static.metacritic.com/images/products/games/4/de8e865a0fcd890abd3504bbfc6e3850-98.jpg
Minecraft: Story Mode - A Telltale Games Series - Adventure Pass,xbox,http://static.metacritic.com/images/products/games/4/9db76662abd5089c3ca9d1a706f2b6d2-98.jpg
Minecraft: Story Mode - A Telltale Games Series - Season Pass,xbox,http://static.metacritic.com/images/products/games/2/95b6a67b240673c6d78fb640505a1d4e-98.jpg
Minecraft: Story Mode - A Telltale Games Series - The Complete Adventure,xbox,http://static.metacritic.com/images/products/games/7/35b7769b447cb3d01d385ca81b2d0394-98.jpg
Minecraft: Story Mode - Episode 1: The Order of the Stone,xbox,http://static.metacritic.com/images/products/games/9/65feb543a9707b02a7caef50df1f87ac-98.jpg
Minecraft: Story Mode - Episode 2: Assembly Required,xbox,http://static.metacritic.com/images/products/games/4/b68c646055052c6173395ef83b8ccf45-98.jpg
Minecraft: Story Mode - Episode 3: The Last Place You Look,xbox,http://static.metacritic.com/images/products/games/7/46e551bdb77c6106e18f73276bd3dbac-98.jpg
Minecraft: Story Mode - Episode 4: A Block and a Hard Place,xbox,http://static.metacritic.com/images/products/games/0/538fe8c9002c7cdeefa79a02afdce435-98.jpg
Minecraft: Story Mode - Episode 5: Order Up!,xbox,http://static.metacritic.com/images/products/games/2/6198050e1bb6394d0ba6b243c42cf215-98.jpg
Minecraft: Story Mode - Episode 6: A Portal to Mystery,xbox,http://static.metacritic.com/images/products/games/3/1a90e6f5185cc82b5c28c616993b6692-98.jpg
Minecraft: Story Mode - Episode 7: Access Denied,xbox,http://static.metacritic.com/images/products/games/8/4eaeb54661dfaa50d9a575347b257295-98.jpg
Minecraft: Story Mode - Episode 8: A Journey's End?,xbox,http://static.metacritic.com/images/products/games/2/0489b8861e814c424ed4bdcb83a640d3-98.jpg
Minecraft: Xbox One Edition,xbox,http://static.metacritic.com/images/products/games/1/54a58d8388bafd7e3248324cb64cda41-98.jpg
Mirror's Edge Catalyst,xbox,http://static.metacritic.com/images/products/games/9/516bfc5db64dec70882b605ad9fb7327-98.jpg
Mitsurugi Kamui Hikae,xbox,http://static.metacritic.com/images/products/games/2/939bdbd80e0139ae093ce1b15f642bec-98.jpg
Momentum,xbox,http://static.metacritic.com/images/products/games/8/f72a5d9d7d365c6efef88733a588dac8-98.jpg
Monkey King Saga,xbox,http://static.metacritic.com/images/products/games/7/8bfcaf547449c190f71df6fc639dca8f-98.jpg
Monkey Pirates,xbox,http://static.metacritic.com/images/products/games/0/b797f4c6fec9332fee9060b904b8f339-98.jpg
Monochroma,xbox,http://static.metacritic.com/images/products/games/0/5f6de0942d6f3ed1612c7dbe4d9861b3-98.jpg
Monopoly Deal,xbox,http://static.metacritic.com/images/products/games/5/887538e9364b45bda01d716bb833eece-98.jpg
Monopoly Plus,xbox,http://static.metacritic.com/images/products/games/6/c53fbd20293e1b1adea8bae80a533a4e-98.jpg
Monopoly: Family Fun Pack,xbox,http://static.metacritic.com/images/products/games/7/f79f131b91fba6197431904c5aa7073c-98.jpg
Monster Jam: Crush It,xbox,http://static.metacritic.com/images/products/games/6/903d4871c82102980211e6aa029b8beb-98.jpg
Mordheim: City of the Damned,xbox,http://static.metacritic.com/images/products/games/2/d0fbd0446e5ef4211dc13c2c13434388-98.jpg
Mortal Kombat X,xbox,http://static.metacritic.com/images/products/games/4/beed1039437c732b1be53d810ce74c46-98.jpg
Mortal Kombat X: Kombat Pack 1,xbox,http://static.metacritic.com/images/products/games/0/6d91479b7dd9842ab9d616ff64768b12-98.jpg
Mortal Kombat X: Kombat Pack 2,xbox,http://static.metacritic.com/images/products/games/1/0d66ffea4c1c469350a9c314e00b0b2b-98.jpg
Mortal Kombat XL,xbox,http://static.metacritic.com/images/products/games/8/a26baa37f2c9d2720a3852464c965632-98.jpg
Moto Racer 4,xbox,http://static.metacritic.com/images/products/games/9/5dca556cfaa5102c4216f137be5b59af-98.jpg
Mount & Blade: Warband,xbox,http://static.metacritic.com/images/products/games/4/c9f4a38e3b7f4fb6562ccec4ed4307d4-98.jpg
Murdered: Soul Suspect,xbox,http://static.metacritic.com/images/products/games/6/5c34d563b75bd740718e9046c00cf497-98.jpg
MX vs ATV Reflex,xbox,http://static.metacritic.com/images/products/games/1/44da42ff7073b98b03f5b6b094f009de-98.jpg
MX vs. ATV Supercross Encore,xbox,http://static.metacritic.com/images/products/games/4/57e11d97706c8aafc0bd986485e9f27d-98.jpg
MXGP2: The Official Motocross Videogame,xbox,http://static.metacritic.com/images/products/games/6/8bb7f9035c8574c4db99ec34d087009d-98.jpg
Mystery Castle,xbox,http://static.metacritic.com/images/products/games/3/a5258d43106cc100edc90c0a9ccce518-98.jpg
N.E.R.O.: Nothing Ever Remains Obscure,xbox,http://static.metacritic.com/images/products/games/3/c856b25c20b04726b658adc2dc622deb-98.jpg
Naruto Shippuden: Ultimate Ninja Storm 4,xbox,http://static.metacritic.com/images/products/games/3/89a547d14c13e5a73c51c69d52d345e5-98.jpg
Naruto Shippuden: Ultimate Ninja Storm 4 - Road to Boruto,xbox,http://static.metacritic.com/images/products/games/9/4917816087e413194bca9061865f2075-98.jpg
NASCAR Heat Evolution,xbox,http://static.metacritic.com/images/products/games/3/c8af5f86adde3fbb9028bf7d16434a1d-98.jpg
NBA 2K14,xbox,http://static.metacritic.com/images/products/games/5/5bfac6b3da8714e9a1c41bbfbdd5830b-98.jpg
NBA 2K15,xbox,http://static.metacritic.com/images/products/games/6/6e9ac70820d6266fc83002fca83617ef-98.jpg
NBA 2K16,xbox,http://static.metacritic.com/images/products/games/1/0d15f4b13faee5909f8450adace2e2e6-98.jpg
NBA 2K17,xbox,http://static.metacritic.com/images/products/games/6/456c7e872e9d2195a9553a7f2b69231c-98.jpg
NBA 2K17: The Prelude,xbox,http://static.metacritic.com/images/products/games/6/94fe4388610c9cf2f8dfb4e8dea530dc-98.jpg
NBA Live 14,xbox,http://static.metacritic.com/images/products/games/1/b5336a4b6f0193192a7170f14023f12d-98.jpg
NBA Live 15,xbox,http://static.metacritic.com/images/products/games/8/12cd85e1e5298279bf191743851982d2-98.jpg
NBA Live 16,xbox,http://static.metacritic.com/images/products/games/8/fce9bd01beb1fb71e4504d6c09f2fe49-98.jpg
Nebulous,xbox,http://static.metacritic.com/images/products/games/4/b632931e811771bae739e25832c5ae05-98.jpg
Necropolis,xbox,http://static.metacritic.com/images/products/games/9/b492dc2a82b16c3e5d6f2bedbf75332c-98.jpg
Need for Speed,xbox,http://static.metacritic.com/images/products/games/9/ef43e650d4eca034f06333a3db4bc17e-98.jpg
Need for Speed: Rivals,xbox,http://static.metacritic.com/images/products/games/0/5dc5c102dbe57d48451cee568c822373-98.jpg
Need for Speed: Rivals - Complete Edition,xbox,http://static.metacritic.com/images/products/games/1/f4da5fdf4024cd66c81e3897fc3ade42-98.jpg
Neon Chrome,xbox,http://static.metacritic.com/images/products/games/5/d892cb6b5fc3a168d2e799a408033fb2-98.jpg
Never Alone,xbox,http://static.metacritic.com/images/products/games/8/c3d3d9d75934e10964775f11ee45aefd-98.jpg
Never Alone: Arctic Collection,xbox,http://static.metacritic.com/images/products/games/4/7a372c984aa09dbb4f4ef70e64bb6b3d-98.jpg
Never Alone: Foxtales,xbox,http://static.metacritic.com/images/products/games/9/c2c1751f462dbe7d58b52c159148681d-98.jpg
Neverwinter,xbox,http://static.metacritic.com/images/products/games/5/a42f5883f46f81d466e64e803be8ce4d-98.jpg
Neverwinter: Underdark,xbox,http://static.metacritic.com/images/products/games/9/5c22cf765ca62a22ba32d24c83226166-98.jpg
NHL 15,xbox,http://static.metacritic.com/images/products/games/3/dc2a1035a9d03c61a9eab1487357af5e-98.jpg
NHL 16,xbox,http://static.metacritic.com/images/products/games/3/6494bd799341bbdcbe2fe09978dbad5b-98.jpg
NHL 17,xbox,http://static.metacritic.com/images/products/games/0/cad5772e962f591c3bb4e544a26e055b-98.jpg
Nightmares from the Deep 2: The Siren's Call,xbox,http://static.metacritic.com/images/products/games/5/06ad1787c290b35e9e998c482e0451ad-98.jpg
Nightmares from the Deep: The Cursed Heart,xbox,http://static.metacritic.com/images/products/games/3/8aeafa5dd53981ddcc4c4612f2d17f70-98.jpg
Ninja Pizza Girl,xbox,http://static.metacritic.com/images/products/games/9/9f5ea89ee651ca646b2be499b80966bb-98.jpg
No Time to Explain,xbox,http://static.metacritic.com/images/products/games/3/0fcb0a269b12132f2cd27639cad43ff5-98.jpg
Not A Hero: Super Snazzy Edition,xbox,http://static.metacritic.com/images/products/games/6/c6c05c9a59285c4c4b33a74906fb292f-98.jpg
NOVA-111,xbox,http://static.metacritic.com/images/products/games/5/ec4b85b0a6dde793cc338e544389ee81-98.jpg
Now That's What I Call Sing 2,xbox,http://static.metacritic.com/images/products/games/9/a731efec01cd782d8b6ed1f33145a501-98.jpg
Nutjitsu,xbox,http://static.metacritic.com/images/products/games/2/4c398d5314d291fd719ae5c94a710f2d-98.jpg
Obliteracers,xbox,http://static.metacritic.com/images/products/games/7/f8ee099c553967264d97fa991253e17c-98.jpg
Oceanhorn: Monster of Uncharted Seas,xbox,http://static.metacritic.com/images/products/games/5/08fabfc11946c36bdac71c7e341d99c9-98.jpg
Octodad: Dadliest Catch,xbox,http://static.metacritic.com/images/products/games/8/59adcf65d05dd27496a379e218264c3a-98.jpg
Oddworld: Abe's Oddysee - New 'n' Tasty,xbox,http://static.metacritic.com/images/products/games/6/460271eeb858fb921c4d641b7b509dde-98.jpg
Oddworld: Abe's Oddysee - New 'n' Tasty: Alf's Escape,xbox,http://static.metacritic.com/images/products/games/5/7ce1910ade407a50c99f010345597cba-98.jpg
